x,y,label
-0.5701,51.029076,1
1.3013707,51.548702,1
1.6715167,51.481926,1
1.0187457,51.100254,1
-2.5712218,49.569912,1
-0.89600885,46.098236,1
1.0078061,51.28373,1
-2.506798,49.65196,1
-1.4492544,50.524673,1
-1.254759,45.77599,1
-2.38774,47.726627,1
-1.5595967,46.08981,1
-2.0955532,49.853504,1
-0.27817595,45.946625,1
-2.7674937,49.82498,1
-2.1177387,46.78351,1
2.4514008,51.760777,1
25.510687,-8.315924,2
26.219492,-9.598679,2
30.11139,-6.4226365,2
30.64568,-7.4877334,2
30.639278,-7.6159306,2
30.24972,-7.635469,2
30.497383,-7.8527527,2
30.94343,-11.0139265,2
24.005146,-9.923978,2
23.64064,-8.818914,2
25.622,-8.653701,2
30.332033,-7.9891667,2
30.66428,-7.971895,2
31.152233,-11.028268,2
24.167353,-8.6478195,2
26.211153,-9.502414,2
30.115765,-6.5527067,2
30.811008,-11.020518,2
23.907719,-9.397448,2
25.999146,-9.230894,2
30.656912,-7.060579,2
23.668148,-9.241737,2
26.11112,-9.347218,2
30.70755,-6.888727,2
30.830751,-11.013331,2
23.613398,-8.951199,2
25.248304,-8.479447,2
29.798946,-7.1748624,2
29.877264,-7.688765,2
23.777327,-9.35999,2
-29.888777,-3.8178775,3
-28.715345,-4.3122983,3
-27.973501,2.237155,3
-29.813473,-3.802428,3
-27.281342,5.7200665,3
-32.381916,-0.53411067,3
-31.417746,4.053356,3
-29.70235,1.1044022,3
-29.908943,-3.7308583,3
-27.058905,6.0200567,3
-32.16053,-0.6071572,3
-28.8947,4.1009936,3
-26.853107,6.3631544,3
-32.438137,-1.1847405,3
-29.640448,-3.9017253,3
-30.530962,6.2446327,3
-32.33282,-1.2784263,3
-29.074686,4.1711016,3
-26.963707,6.4066763,3
-32.374413,-0.81069624,3
-31.949692,-1.480605,3
-31.461628,5.0948405,3
-26.834179,6.3918657,3
-31.552177,-1.1773759,3
-27.622894,5.5645657,3
-29.99214,0.15775442,3
-30.990026,6.3594685,3
-29.334602,1.3610405,3
-31.866985,-1.219242,3
-31.278847,5.1765103,3
-4.2362623,15.0606,4
-8.166985,21.559467,4
-5.130328,22.431234,4
-2.4915411,19.139532,4
-4.0918055,15.432682,4
-7.8031673,17.66074,4
-8.167748,21.710588,4
-4.8961663,21.878897,4
-1.2836798,20.235535,4
-1.6742306,20.627449,4
-1.9766017,20.67043,4
-3.456866,16.570557,4
-7.6640596,18.026205,4
-8.041733,21.925148,4
-2.4409819,20.182981,4
-2.587418,18.246208,4
-2.886368,17.121363,4
-5.5649743,15.986053,4
-7.6038136,17.17462,4
-7.544523,21.894434,4
-2.5560095,18.963118,4
-3.9098575,15.48495,4
-5.7688346,15.813126,4
-7.6529055,17.728373,4
-7.1514034,21.811617,4
-3.2826989,20.315577,4
-1.7639358,20.55145,4
-2.6497822,18.189001,4
-2.691798,18.072279,4
-5.8128924,15.917245,4
31.585722,-0.42945236,5
0.71709204,-35.737507,5
-3.3516722,-31.371387,5
-4.2234507,-31.749493,5
-2.779992,-32.05859,5
-5.4692054,-31.805162,5
-5.33504,-33.114582,5
-1.2617537,-35.71992,5
