x,y,label
5.114838,-21.809357,14
4.7971425,-22.366621,14
4.9512405,-22.66947,14
3.4060779,-24.470737,14
2.4171495,-25.436731,14
6.536664,-22.329876,14
4.0526195,-22.732798,14
3.6561475,-22.794937,14
5.7239394,-22.420982,14
5.194449,-22.641155,14
4.8872333,-25.345243,14
2.3871317,-25.409668,14
4.919611,-24.298248,14
5.6456614,-23.155783,14
4.1984234,-23.931126,14
3.8030024,-23.33436,14
2.3290505,-25.545702,14
2.3707333,-25.16594,14
4.963979,-24.425549,14
4.4676633,-21.96128,14
6.001525,-22.284258,14
4.2831583,-22.232723,14
5.529191,-23.720974,14
4.066627,-25.142324,14
37.575542,-12.294396,1
38.26294,-14.441184,1
35.600487,-15.178948,1
37.73209,-17.42582,1
37.00962,-15.055325,1
35.294357,-15.588557,1
36.122116,-14.963187,1
34.65397,-15.765135,1
39.40324,-13.497505,1
35.461967,-15.670479,1
38.674435,-14.363991,1
35.461647,-15.088853,1
34.927017,-15.250687,1
39.47166,-16.342573,1
36.408978,-18.014738,1
36.267227,-14.880747,1
39.32683,-17.224226,1
37.893387,-16.774242,1
39.459778,-15.812348,1
38.02832,-17.91227,1
39.939995,-16.956348,1
38.795742,-17.656834,1
38.535175,-17.96366,1
38.25067,-17.631584,1
39.083595,-18.202013,1
39.275402,-15.7577915,1
38.89367,-16.780495,1
39.103573,-16.61778,1
36.792473,-16.808506,1
36.002205,-16.449902,1
39.699005,-17.680122,1
38.78786,-16.658224,1
39.445023,-18.03755,1
38.591972,-17.65059,1
37.918564,-15.438909,1
40.47107,-15.376793,1
40.557045,-15.440337,1
37.904896,-16.634886,1
38.094875,-18.370474,1
38.5339,-16.46828,1
-36.093616,6.699377,2
-39.163418,6.7966805,2
-38.891884,6.995355,2
-39.020668,6.379828,2
-39.508827,6.876623,2
-37.83791,8.275592,2
-38.265507,7.197444,2
-38.39956,6.6066766,2
-38.570084,5.837036,2
-38.257053,6.154274,2
-38.107765,7.687946,2
-38.5442,7.0832195,2
-38.39835,7.534101,2
-37.34535,6.5018845,2
-37.763638,6.964569,2
-37.79467,6.8472457,2
-37.585617,6.8993406,2
-38.756325,8.13938,2
-39.620308,8.103671,2
-38.609447,7.5052643,2
-38.950275,8.170647,2
-39.678715,7.6047335,2
-40.01966,8.317749,2
-37.336285,7.7975664,2
-36.98162,7.669565,2
-39.160286,9.034578,2
-36.233807,7.5400248,2
-39.652573,8.313326,2
-37.142033,8.4125,2
-38.23627,8.560542,2
-37.726543,8.643517,2
-38.89358,9.841506,2
-39.405224,7.1859307,2
-38.635235,8.398813,2
-39.296627,9.147743,2
-38.14292,8.9525385,2
-38.73074,9.540111,2
-36.84616,7.9132957,2
-37.27052,6.754436,2
-39.01977,8.350613,2
-7.517829,-38.17945,3
-10.5911875,-37.338238,3
-9.758965,-36.837345,3
-9.788989,-37.815758,3
-9.848603,-36.976192,3
-10.041486,-36.95179,3
